Date, UserID, Scenario, Branch, Variable, Action, NewValue, OldValue, ChangeID, ScenarioID, BranchID, VariableID, NewValue, OldValue
2015/12/01 07:04:30,SYL,Current Accounts,Supply and Resources\River\Dell Creek\Reservoirs\Little Dell,Net Evaporation,New expression,"MonthlyValues( Jan, 10.9,  Feb, 20.8,  Mar, 51.6,  Apr, 88.9,  May, 134.4,  Jun, 169.9,  Jul, 209.8,  Aug, 175.5,  Sep, 113,  Oct, 60.45,  Nov, 21.3,  Dec, 9.4 )",,   1,1,139,882,"@F040(' 1, 10.9,  2, 20.8,  3, 51.6,  4, 88.9,  5, 134.4,  6, 169.9,  7, 209.8,  8, 175.5,  9, 113,  10, 60.45,  11, 21.3,  12, 9.4 ')",
2015/12/01 07:04:59,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:05:04,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Storage Capacity,New expression,4,,   1,1,141,909,4,
2015/12/01 07:05:07,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Initial Storage,New expression,2.5,,   1,1,141,910,2.5,
2015/12/01 07:05:10,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Volume Elevation Curve,New expression,"VolumeElevation( 0, 190 )",,   1,1,141,911,"@F048(' 0, 190 ')",
2015/12/01 07:05:12,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Volume Elevation Curve,New expression,"VolumeElevation( 0, 190, 2, 197 )","VolumeElevation( 0, 190 )",   1,1,141,911,"@F048(' 0, 190, 2, 197 ')","@F048(' 0, 190 ')"
2015/12/01 07:05:13,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Volume Elevation Curve,New expression,"VolumeElevation( 0, 190, 2, 197, 4, 200 )","VolumeElevation( 0, 190, 2, 197 )",   1,1,141,911,"@F048(' 0, 190, 2, 197, 4, 200 ')","@F048(' 0, 190, 2, 197 ')"
2015/12/01 07:05:51,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Net Evaporation,New expression,"MonthlyValues( Jan, 10.9,  Feb, 20.8,  Mar, 51.6,  Apr, 88.9,  May, 134.4,  Jun, 169.9,  Jul, 209.8,  Aug, 175.5,  Sep, 113,  Oct, 60.45,  Nov, 21.3,  Dec, 9.4 )",,   1,1,141,882,"@F040(' 1, 10.9,  2, 20.8,  3, 51.6,  4, 88.9,  5, 134.4,  6, 169.9,  7, 209.8,  8, 175.5,  9, 113,  10, 60.45,  11, 21.3,  12, 9.4 ')",
2015/12/01 07:06:24,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Top of Conservation,New expression,2.6,,   1,1,141,879,2.6,
2015/12/01 07:06:34,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Top of Buffer,New expression,2,,   1,1,141,878,2,
2015/12/01 07:06:37,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reservoirs\Mountain Dell,Top of Inactive,New expression,0.98,,   1,1,141,877,0.98,
2015/12/01 07:06:49,SYL,Current Accounts,Supply and Resources\River\Dell Creek\Reservoirs\Little Dell,Top of Conservation,New expression,24,,   1,1,139,879,24,
2015/12/01 07:06:52,SYL,Current Accounts,Supply and Resources\River\Dell Creek\Reservoirs\Little Dell,Top of Buffer,New expression,5,,   1,1,139,878,5,
2015/12/01 07:06:58,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:07:49,SYL,Current Accounts,Lambs Diversion,,Create Diversion,,,   5,1,48,15,,
2015/12/01 07:07:49,SYL,Current Accounts,Lambs Diversion,,Change Active in Current Accounts?,Yes,,   6,1,48,0,Yes,
2015/12/01 07:07:49,SYL,Current Accounts,Below Lambs Diversion Diverted Inflow,,Create River Reach,,,   5,1,49,16,,
2015/12/01 07:07:53,SYL,Current Accounts,Lambs Diversion Inflow,,Create Tributary Inflow,,,   5,1,50,13,,
2015/12/01 07:07:53,SYL,Current Accounts,Below Lambs Diversion Inflow,,Create River Reach,,,   5,1,51,16,,
2015/12/01 07:07:53,SYL,Current Accounts,Lambs Diversion,,Connect tailflow,Lambs Diversion Inflow,,   9,1,48,0,50,0
2015/12/01 07:07:57,SYL,Current Accounts,Lambs Diversion Outflow,,Create Diversion Outflow,,,   5,1,52,11,,
2015/12/01 07:07:57,SYL,Current Accounts,Below Lambs Diversion Outflow,,Create River Reach,,,   5,1,53,16,,
2015/12/01 07:08:07,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:08:07,SYL,Current Accounts,Below Lambs Diversion Inflow,,Delete River Reach,0,0,   13,1,51,16,0,0
2015/12/01 07:08:07,SYL,Current Accounts,Supply and Resources\River\Dell Creek\Reaches\Below Lambs Diversion Inflow,,Delete Branch,,Below Lambs Diversion Inflow,   19,1,157,0,,Below Lambs Diversion Inflow
2015/12/01 07:08:07,SYL,Current Accounts,Below Lambs Diversion Outflow,,Delete River Reach,0,0,   13,1,53,16,0,0
2015/12/01 07:08:07,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reaches\Below Lambs Diversion Outflow,,Delete Branch,,Below Lambs Diversion Outflow,   19,1,159,0,,Below Lambs Diversion Outflow
2015/12/01 07:08:07,SYL,Current Accounts,Below Lambs Diversion Inflow,,Create River Reach,,,   5,1,54,16,,
2015/12/01 07:08:07,SYL,Current Accounts,Below Lambs Diversion Outflow,,Create River Reach,,,   5,1,55,16,,
2015/12/01 07:08:54,SYL,Current Accounts,Supply and Resources\River\Lambs Diversion,Maximum Diversion,New expression,"MonthlyValues( Jan, 0,  Feb, 0,  Mar, 0.1,  Apr, 2.2,  May, 1.8,  Jun, 1 )",,   1,1,143,4,"@F040(' 1, 0,  2, 0,  3, 0.1,  4, 2.2,  5, 1.8,  6, 1 ')",
2015/12/01 07:08:56,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:10:45,SYL,Current Accounts,Dell Creek Inflow,,Create Tributary Inflow,,,   5,1,56,13,,
2015/12/01 07:10:45,SYL,Current Accounts,Below Dell Creek Inflow,,Create River Reach,,,   5,1,57,16,,
2015/12/01 07:10:45,SYL,Current Accounts,Dell Creek,,Connect tailflow,Dell Creek Inflow,,   9,1,4,0,56,0
2015/12/01 07:13:33,SYL,Current Accounts,Parleys Creek,,Create River,,,   5,1,58,6,,
2015/12/01 07:13:33,SYL,Current Accounts,Below Parleys Creek Headflow,,Create River Reach,,,   5,1,59,16,,
2015/12/01 07:13:56,SYL,Current Accounts,Lambs Creek Inflow,,Create Tributary Inflow,,,   5,1,60,13,,
2015/12/01 07:13:56,SYL,Current Accounts,Below Lambs Creek Inflow,,Create River Reach,,,   5,1,61,16,,
2015/12/01 07:13:56,SYL,Current Accounts,Lambs Creek,,Connect tailflow,Lambs Creek Inflow,,   9,1,6,0,60,0
2015/12/01 07:14:30,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:14:30,SYL,Current Accounts,Below Dell Creek Inflow,,Delete River Reach,0,0,   13,1,57,16,0,0
2015/12/01 07:14:30,SYL,Current Accounts,Supply and Resources\River\Lambs Creek\Reaches\Below Dell Creek Inflow,,Delete Branch,,Below Dell Creek Inflow,   19,1,162,0,,Below Dell Creek Inflow
2015/12/01 07:14:30,SYL,Current Accounts,Below Lambs Creek Inflow,,Delete River Reach,0,0,   13,1,61,16,0,0
2015/12/01 07:14:30,SYL,Current Accounts,Supply and Resources\River\Parleys Creek\Reaches\Below Lambs Creek Inflow,,Delete Branch,,Below Lambs Creek Inflow,   19,1,177,0,,Below Lambs Creek Inflow
2015/12/01 07:14:30,SYL,Current Accounts,Below Dell Creek Inflow,,Create River Reach,,,   5,1,64,16,,
2015/12/01 07:14:30,SYL,Current Accounts,Below Lambs Creek Inflow,,Create River Reach,,,   5,1,65,16,,
2015/12/01 07:15:15,SYL,Current Accounts,Salt Lake City,,Create Demand Site,,,   5,1,66,1,,
2015/12/01 07:15:15,SYL,Current Accounts,Salt Lake City,,Change Active in Current Accounts?,Yes,,   6,1,66,0,Yes,
2015/12/01 07:15:23,SYL,Current Accounts,Murray,,Create Demand Site,,,   5,1,67,1,,
2015/12/01 07:15:23,SYL,Current Accounts,Murray,,Change Active in Current Accounts?,Yes,,   6,1,67,0,Yes,
2015/12/01 07:15:34,SYL,Current Accounts,Midvale,,Create Demand Site,,,   5,1,68,1,,
2015/12/01 07:15:34,SYL,Current Accounts,Midvale,,Change Active in Current Accounts?,Yes,,   6,1,68,0,Yes,
2015/12/01 07:15:34,SYL,Current Accounts,Demand Sites and Catchments\Midvale,Demand Priority,New expression,3,,   1,1,189,220,3,
2015/12/01 07:15:44,SYL,Current Accounts,Agriculture,,Create Demand Site,,,   5,1,69,1,,
2015/12/01 07:15:44,SYL,Current Accounts,Agriculture,,Change Active in Current Accounts?,Yes,,   6,1,69,0,Yes,
2015/12/01 07:15:44,SYL,Current Accounts,Demand Sites and Catchments\Agriculture,Demand Priority,New expression,2,,   1,1,194,220,2,
2015/12/01 07:15:53,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:20:00,SYL,,Demand Sites and Catchments\Salt Lake City,ActivityUnit,Change data,75,95,   20,-1,179,23,75,95
2015/12/01 07:20:12,SYL,Current Accounts,Demand Sites and Catchments\Salt Lake City,Annual Activity Level,New expression,285000,,   1,1,179,27,285000,
2015/12/01 07:20:49,SYL,Reference,Demand Sites and Catchments\Salt Lake City,Annual Activity Level,New expression,1.2,,   1,2,179,27,1.2,
2015/12/01 07:21:19,SYL,Reference,Demand Sites and Catchments\Salt Lake City,Annual Activity Level,New expression,Growth(1.2%),1.2,   1,2,179,27,@F001(@F010(1.2)),1.2
2015/12/01 07:22:04,SYL,,Demand Sites and Catchments\Murray,ActivityUnit,Change data,75,95,   20,-1,184,23,75,95
2015/12/01 07:22:17,SYL,Current Accounts,Demand Sites and Catchments\Murray,Annual Activity Level,New expression,31000,,   1,1,184,27,31000,
2015/12/01 07:22:32,SYL,Reference,Demand Sites and Catchments\Murray,Annual Activity Level,New expression,Growth(1.9%),,   1,2,184,27,@F001(@F010(1.9)),
2015/12/01 07:22:40,SYL,,Demand Sites and Catchments\Midvale,ActivityUnit,Change data,75,95,   20,-1,189,23,75,95
2015/12/01 07:22:48,SYL,Current Accounts,Demand Sites and Catchments\Midvale,Annual Activity Level,New expression,11000,,   1,1,189,27,11000,
2015/12/01 07:23:01,SYL,Reference,Demand Sites and Catchments\Midvale,Annual Activity Level,New expression,Growth(2%),,   1,2,189,27,@F001(@F010(2)),
2015/12/01 07:23:03,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:23:50,SYL,Current Accounts,Demand Sites and Catchments\Midvale,Annual Water Use Rate,New expression,100,,   1,1,189,40,100,
2015/12/01 07:23:54,SYL,Current Accounts,Demand Sites and Catchments\Midvale,Consumption,New expression,15,,   1,1,189,251,15,
2015/12/01 07:24:02,SYL,Current Accounts,Demand Sites and Catchments\Murray,Consumption,New expression,15,,   1,1,184,251,15,
2015/12/01 07:24:06,SYL,Current Accounts,Demand Sites and Catchments\Salt Lake City,Consumption,New expression,15,,   1,1,179,251,15,
2015/12/01 07:24:10,SYL,Current Accounts,Demand Sites and Catchments\Salt Lake City,Annual Water Use Rate,New expression,100,,   1,1,179,40,100,
2015/12/01 07:24:13,SYL,Current Accounts,Demand Sites and Catchments\Murray,Annual Water Use Rate,New expression,100,,   1,1,184,40,100,
2015/12/01 07:25:25,SYL,,Demand Sites and Catchments\Agriculture,ActivityUnit,Change data,32,95,   20,-1,194,23,32,95
2015/12/01 07:25:30,SYL,Current Accounts,Demand Sites and Catchments\Agriculture,Annual Activity Level,New expression,21000,,   1,1,194,27,21000,
2015/12/01 07:25:41,SYL,Current Accounts,Demand Sites and Catchments\Agriculture,Annual Water Use Rate,New expression,1500,,   1,1,194,40,1500,
2015/12/01 07:26:42,SYL,Current Accounts,Demand Sites and Catchments\Agriculture,Monthly Variation,New expression,"MonthlyValues( Jan, 0,  Feb, 0,  Mar, 0,  Apr, 5,  May, 10,  Jun, 10,  Jul, 20,  Aug, 30,  Sep, 25,  Oct, 0,  Nov, 0,  Dec, 0 )",,   1,1,194,849,"@F040(' 1, 0,  2, 0,  3, 0,  4, 5,  5, 10,  6, 10,  7, 20,  8, 30,  9, 25,  10, 0,  11, 0,  12, 0 ')",
2015/12/01 07:26:58,SYL,Current Accounts,Demand Sites and Catchments\Agriculture,Consumption,New expression,90,,   1,1,194,251,90,
2015/12/01 07:27:22,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:27:39,SYL,Current Accounts,,,Delete River,0,0,   13,1,72,6,0,0
2015/12/01 07:27:53,SYL,Current Accounts,Discharge to Jordan River,,Create River,,,   5,1,72,6,,
2015/12/01 07:27:53,SYL,Current Accounts,Below Discharge to Jordan River Headflow,,Create River Reach,,,   5,1,73,16,,
2015/12/01 07:28:16,SYL,Current Accounts,City Creek Inflow,,Create Tributary Inflow,,,   5,1,74,13,,
2015/12/01 07:28:16,SYL,Current Accounts,Below City Creek Inflow,,Create River Reach,,,   5,1,75,16,,
2015/12/01 07:28:16,SYL,Current Accounts,City Creek,,Connect tailflow,City Creek Inflow,,   9,1,2,0,74,0
2015/12/01 07:28:20,SYL,Current Accounts,Parleys Creek,,Connect tailflow,City Creek Inflow,,   9,1,58,0,74,0
2015/12/01 07:28:27,SYL,Current Accounts,Big Cottonwood,,Connect tailflow,City Creek Inflow,,   9,1,8,0,74,0
2015/12/01 07:29:31,SYL,Current Accounts,City Creek,,Disconnect tailflow,,City Creek Inflow,   10,1,2,0,0,74
2015/12/01 07:30:23,SYL,Current Accounts,City Creek,,Connect tailflow,City Creek Inflow,,   9,1,2,0,74,0
2015/12/01 07:30:45,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:30:45,SYL,Current Accounts,Below City Creek Inflow,,Delete River Reach,0,0,   13,1,75,16,0,0
2015/12/01 07:30:45,SYL,Current Accounts,Supply and Resources\River\Discharge to Jordan River\Reaches\Below City Creek Inflow,,Delete Branch,,Below City Creek Inflow,   19,1,213,0,,Below City Creek Inflow
2015/12/01 07:30:45,SYL,Current Accounts,Below City Creek Inflow,,Create River Reach,,,   5,1,76,16,,
2015/12/01 07:32:25,SYL,Current Accounts,Withdrawal Node 1,,Create River Withdrawal,,,   5,1,77,10,,
2015/12/01 07:32:25,SYL,Current Accounts,Below Withdrawal Node 1,,Create River Reach,,,   5,1,78,16,,
2015/12/01 07:32:41,SYL,Current Accounts,Transmission Link from Withdrawal Node 1 to Salt Lake City,,Create Transmission Link,,,   5,1,79,7,,
2015/12/01 07:32:51,SYL,Current Accounts,Withdrawal Node 1,,Create River Withdrawal,,,   5,1,80,10,,
2015/12/01 07:32:51,SYL,Current Accounts,Below Withdrawal Node 1,,Create River Reach,,,   5,1,81,16,,
2015/12/01 07:32:54,SYL,Current Accounts,Transmission Link from Withdrawal Node 1 to Salt Lake City,,Create Transmission Link,,,   5,1,82,7,,
2015/12/01 07:32:58,SYL,Current Accounts,Withdrawal Node 1,,Create River Withdrawal,,,   5,1,83,10,,
2015/12/01 07:32:58,SYL,Current Accounts,Below Withdrawal Node 1,,Create River Reach,,,   5,1,84,16,,
2015/12/01 07:33:01,SYL,Current Accounts,Transmission Link from Withdrawal Node 1 to Salt Lake City,,Create Transmission Link,,,   5,1,85,7,,
2015/12/01 07:33:13,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Murray,,Create Transmission Link,,,   5,1,86,7,,
2015/12/01 07:33:19,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Murray,,Create Transmission Link,,,   5,1,87,7,,
2015/12/01 07:33:28,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Midvale,,Create Transmission Link,,,   5,1,88,7,,
2015/12/01 07:33:35,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Agriculture,,Create Transmission Link,,,   5,1,89,7,,
2015/12/01 07:33:42,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Midvale,,Create Transmission Link,,,   5,1,90,7,,
2015/12/01 07:34:16,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Agriculture,,Create Transmission Link,,,   5,1,91,7,,
2015/12/01 07:34:25,SYL,Current Accounts,Transmission Link from Salt Lake City Withdrawal to Agriculture,,Create Transmission Link,,,   5,1,92,7,,
2015/12/01 07:34:35,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:35:38,SYL,Current Accounts,Salt Lake City Return,,Create Return Flow Node,,,   5,1,97,17,,
2015/12/01 07:35:38,SYL,Current Accounts,Below Salt Lake City Return,,Create River Reach,,,   5,1,98,16,,
2015/12/01 07:35:38,SYL,Current Accounts,Return Flow from Salt Lake City to Discharge to Jordan River,,Create Return Flow,,,   5,1,99,8,,
2015/12/01 07:36:25,SYL,Current Accounts,Return Flow from Murray to Discharge to Jordan River,,Create Return Flow,,,   5,1,102,8,,
2015/12/01 07:36:31,SYL,Current Accounts,Return Flow from Midvale to Discharge to Jordan River,,Create Return Flow,,,   5,1,103,8,,
2015/12/01 07:36:35,SYL,Current Accounts,Return Flow from Agriculture to Discharge to Jordan River,,Create Return Flow,,,   5,1,104,8,,
2015/12/01 07:36:37,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:37:01,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 07:37:09,SYL,Current Accounts,,,Calculate results,0:0:00.063,0 seconds per year (Catchments calculated: 4 of 4),   14,1,0,0,0:0:00.063,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:10,SYL,Reference,,,Calculate results,0:0:00.935,0 seconds per year (Catchments calculated: 4 of 4),   14,2,0,0,0:0:00.935,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:11,SYL,rcp26,,,Calculate results,0:0:00.999,0 seconds per year (Catchments calculated: 4 of 4),   14,3,0,0,0:0:00.999,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:12,SYL,rcp45,,,Calculate results,0:0:00.949,0 seconds per year (Catchments calculated: 4 of 4),   14,4,0,0,0:0:00.949,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:13,SYL,rcp60,,,Calculate results,0:0:01.022,0 seconds per year (Catchments calculated: 4 of 4),   14,5,0,0,0:0:01.022,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:14,SYL,rcp85,,,Calculate results,0:0:00.992,0 seconds per year (Catchments calculated: 4 of 4),   14,6,0,0,0:0:00.992,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 07:37:15,SYL,,,,Calculate results,0:00:05.496,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.126 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:05.496,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.126 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/12/01 07:40:07,SYL,,,,Area saved,,,   4,0,0,0,,
2015/12/01 14:55:45,SYL,,,,Area directory changed,Salt Lake City_2,Salt Lake City,   3,0,0,0,Salt Lake City_2,Salt Lake City
2015/12/01 14:55:54,SYL,Current Accounts,,,Calculate results,0:0:00.125,0 seconds per year (Catchments calculated: 4 of 4),   14,1,0,0,0:0:00.125,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:55,SYL,Reference,,,Calculate results,0:0:00.969,0 seconds per year (Catchments calculated: 4 of 4),   14,2,0,0,0:0:00.969,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:55,SYL,rcp26,,,Calculate results,0:0:00.921,0 seconds per year (Catchments calculated: 4 of 4),   14,3,0,0,0:0:00.921,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:56,SYL,rcp45,,,Calculate results,0:0:00.953,0 seconds per year (Catchments calculated: 4 of 4),   14,4,0,0,0:0:00.953,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:57,SYL,rcp60,,,Calculate results,0:0:00.952,0 seconds per year (Catchments calculated: 4 of 4),   14,5,0,0,0:0:00.952,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:58,SYL,rcp85,,,Calculate results,0:0:01.047,0 seconds per year (Catchments calculated: 4 of 4),   14,6,0,0,0:0:01.047,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:55:59,SYL,,,,Calculate results,0:00:05.576,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City_2\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.269 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:05.576,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City_2\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.269 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/12/01 14:56:07,SYL,Current Accounts,Demand Sites and Catchments\Lamb Creek watershed,Area,New expression,54,44,   1,1,113,137,54,44
2015/12/01 14:56:10,SYL,Current Accounts,Demand Sites and Catchments\Dell Creek watershed,Area,New expression,44,54,   1,1,108,137,44,54
2015/12/01 14:56:13,SYL,Current Accounts,,,Calculate results,0:0:00.063,0 seconds per year (Catchments calculated: 4 of 4),   14,1,0,0,0:0:00.063,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:14,SYL,Reference,,,Calculate results,0:0:00.967,0 seconds per year (Catchments calculated: 4 of 4),   14,2,0,0,0:0:00.967,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:15,SYL,rcp26,,,Calculate results,0:0:01.014,0 seconds per year (Catchments calculated: 4 of 4),   14,3,0,0,0:0:01.014,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:16,SYL,rcp45,,,Calculate results,0:0:00.983,0 seconds per year (Catchments calculated: 4 of 4),   14,4,0,0,0:0:00.983,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:17,SYL,rcp60,,,Calculate results,0:0:00.998,0 seconds per year (Catchments calculated: 4 of 4),   14,5,0,0,0:0:00.998,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:17,SYL,rcp85,,,Calculate results,0:0:00.939,0 seconds per year (Catchments calculated: 4 of 4),   14,6,0,0,0:0:00.939,0 seconds per year (Catchments calculated: 4 of 4)
2015/12/01 14:56:18,SYL,,,,Calculate results,0:00:05.494,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City_2\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.019 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:05.494,"0.04 seconds per year (1980-2009)  LPScaleFactor: 1000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  Computer Name: CME-119-03  WEAP Version: 2015  AreaDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\Salt Lake City_2\  WorkDir: C:\Users\Seungyub\Dropbox\PHD\2015-Fall\2015-Fall-Hydroinformatics\WEAP\_WORK\  Solver=LP Solve 5.520, Time in Solver=0:00:03.019 (h:m:s), NumSolves=11908, numPresolves=0, NumRetries=0, NumCoverageConstraintsRemoved=0, NumCoverageConstraintsExtraSolves=0, NumScalingSolves=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumFloodConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/12/01 14:56:23,SYL,,,,Area saved,,,   4,0,0,0,,
